cause,effect,n_obs,adf_p_cause,adf_p_effect,maxlag_searched,lag_aic,lag_bic,lag_used_bic,bic_lag_floored,F_bic,df_num_bic,df_denom_bic,p_bic,chi2_bic,chi2_p_bic,hac_F_bic,hac_p_bic,hac_maxlags,sig_raw_bic,sig_raw_hac_bic,lag_used_aic,aic_lag_floored,aic_at_boundary,F_aic,p_aic,sig_raw_aic,p_bic_fdr_bh,p_bic_bonf,sig_fdr_bh,sig_bonf,hac_p_bic_fdr_bh,sig_hac_fdr_bh,alignment_robust
4062.T,AMKR,1250,0.0,7.046795987286572e-14,10,1,1,1,False,40.53294625896826,1,1246,2.7120902830688935e-10,40.63053762235261,1.8390991077922272e-10,17.483361359419433,3.101010469371127e-05,6,True,True,1,False,False,40.53294625896826,2.7120902830688935e-10,True,2.847694797222338e-08,5.6953895944446763e-08,True,True,0.002170707328559789,True,"alignment-sensitive, not interpreted as lead-lag"
4062.T,INTC,1250,0.0,0.0,10,1,1,1,False,24.623697422868414,1,1246,7.934124613315627e-07,24.6829840137742,6.757820054491721e-07,11.00620898192528,0.0009342747555985159,6,True,True,1,False,False,24.623697422868414,7.934124613315627e-07,True,1.8512957431069795e-05,0.00016661661687962815,True,True,0.009809884933784417,True,"alignment-sensitive, not interpreted as lead-lag"
600584.SS,002156.SZ,1250,0.0,0.0,10,0,0,1,True,2.165705264440461,1,1246,0.14137237575224465,2.170919643086786,0.14064210529826335,1.3134098564814491,0.2519982575136669,6,False,False,1,True,False,2.165705264440461,0.14137237575224465,False,0.2854634510381863,1.0,False,False,0.4810875825260913,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,002185.SZ,1250,0.0,0.0,10,6,0,1,True,1.8396253469911454,1,1246,0.17524057935539533,1.84405462150236,0.1744764634088405,1.7067799841545668,0.19164478058146947,6,False,False,6,False,False,2.7030499303934747,0.013029439746965982,True,0.32566833331533646,1.0,False,False,0.42037152503142144,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,005930.KS,1250,0.0,8.911787422369986e-10,10,10,2,2,False,1.966553332136161,2,1243,0.140373494483,3.9489276886660156,0.13883572985480308,1.3915221639076265,0.2490836003547107,6,False,False,10,False,True,2.5434197936124443,0.004882754708156605,True,0.2854634510381863,1.0,False,False,0.47988583554577285,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,2330.TW,1250,0.0,6.3567608108805994e-18,10,0,0,1,True,2.87999232224103,1,1246,0.08993619152665779,2.886926493161353,0.08930113709186376,2.8833635827149657,0.08974857760487873,6,False,False,1,True,False,2.87999232224103,0.08993619152665779,False,0.21220899124267567,1.0,False,False,0.27259846740267923,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,2449.TW,1250,0.0,0.0,10,0,0,1,True,1.46033194387729,1,1246,0.2271066000570544,1.4638479918962561,0.22631885606232838,1.0969941215009205,0.2951298411610406,6,False,False,1,True,False,1.46033194387729,0.2271066000570544,False,0.4111412587239778,1.0,False,False,0.516477222031821,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,3037.TW,1250,0.0,2.227320134455109e-30,10,0,0,1,True,1.939017407002235,1,1246,0.1640237002330317,1.943685988238998,0.16326887355509412,1.2586972693293614,0.26211397891239163,6,False,False,1,True,False,1.939017407002235,0.1640237002330317,False,0.31031510854897887,1.0,False,False,0.49436401308063277,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,3189.TW,1250,0.0,0.0,10,1,0,1,True,7.3827638848799655,1,1246,0.006676404900713864,7.400539399851587,0.006520432246322522,4.966959106238025,0.026013861800564263,6,True,True,1,False,False,7.3827638848799655,0.006676404900713864,True,0.029830745301061945,1.0,True,False,0.12415706768451125,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,3264.TWO,1250,0.0,7.79526395883989e-27,10,5,0,1,True,4.394993727051204,1,1246,0.03624583725042255,4.405575573906062,0.035821634690194996,2.974550993952035,0.0848315891872456,6,True,False,5,False,False,1.6298772541770998,0.1490851032543236,False,0.10720599750124978,1.0,False,False,0.2658900556615161,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,3711.TW,1250,0.0,0.0,10,0,0,1,True,4.750474468560988,1,1246,0.02947695259982916,4.761912208051905,0.02909620587309665,4.012655137550496,0.04537623969699431,6,True,True,1,True,False,4.750474468560988,0.02947695259982916,True,0.09523323147637112,1.0,False,False,0.1797926478560152,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,4062.T,1250,0.0,0.0,10,2,0,1,True,0.14011718034088685,1,1246,0.7082282385957805,0.14045454112822447,0.7078295544468918,0.11067340763457766,0.7394347310997476,6,False,False,2,False,False,0.20749751705099356,0.8126434011653382,False,0.7990148037599774,1.0,False,False,0.8348456641448763,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,6239.TW,1250,0.0,0.0,10,0,0,1,True,6.226077847470183,1,1246,0.012716824032096999,6.241068404085279,0.012482115423438172,4.230793282714982,0.03990468513036388,6,True,True,1,True,False,6.226077847470183,0.012716824032096999,True,0.051644742497787506,1.0,False,False,0.1611535361033926,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,8046.TW,1250,0.0,0.0,10,0,0,1,True,2.9684744727177796,1,1246,0.08514999768116727,2.9756216825236814,0.08452764580870546,1.8862860994703143,0.16986847633938046,6,False,False,1,True,False,2.9684744727177796,0.08514999768116727,False,0.2031988581027855,1.0,False,False,0.3963597781252211,False,"robust (intra-Asia, no cross-timezone shift)"
600584.SS,AMKR,1250,0.0,7.046795987286572e-14,10,2,1,1,False,26.767027074087594,1,1246,2.6725249398876507e-07,26.831474169771596,2.219922249868632e-07,22.333802535573057,2.5517720512480598e-06,6,True,True,2,False,False,15.187477514138502,3.0441329880911314e-07,True,8.017574819662953e-06,5.612302373764066e-05,True,True,0.00046961452318654805,True,"alignment-sensitive, not interpreted as lead-lag"
600584.SS,INTC,1250,0.0,0.0,10,2,0,1,True,19.63758015327558,1,1246,1.0183799609790606e-05,19.684861646421503,9.132194676059458e-06,13.498155711503042,0.0002489312942301477,6,True,True,2,False,False,10.242257112864094,3.8734598369115865e-05,True,0.00012579987753270748,0.0021385979180560274,True,True,0.0040211978298716165,True,"alignment-sensitive, not interpreted as lead-lag"
6239.TW,002156.SZ,1250,0.0,0.0,10,0,0,1,True,0.6330082700618553,1,1246,0.426405542704674,0.6345323670202707,0.425697669438307,0.45481119761569666,0.5001841046459602,6,False,False,1,True,False,0.6330082700618553,0.426405542704674,False,0.5891129208419839,1.0,False,False,0.7002577465043442,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,002185.SZ,1250,0.0,0.0,10,0,0,1,True,0.3191341556808241,1,1246,0.5722301415051625,0.319902536472993,0.5716662228451752,0.21790405360786444,0.640723194896389,6,False,False,1,True,False,0.3191341556808241,0.5722301415051625,False,0.7068725277416713,1.0,False,False,0.7906265084686775,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,005930.KS,1250,0.0,8.911787422369986e-10,10,2,2,2,False,2.0459940447596403,2,1243,0.12968670676851946,4.108448218600211,0.12819226018370553,1.1817894087059004,0.3070737789542253,6,False,False,2,False,False,2.0459940447596403,0.12968670676851946,False,0.2723420842138909,1.0,False,False,0.5287406158831869,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,2330.TW,1250,0.0,6.3567608108805994e-18,10,1,1,1,False,1.9744926256554765,1,1246,0.16022106784882617,1.9792466207413244,0.15946979620934743,1.7759375575988425,0.18289260732998283,6,False,False,1,False,False,1.9744926256554765,0.16022106784882617,False,0.31015484306374963,1.0,False,False,0.40868965691628895,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,2449.TW,1250,0.0,0.0,10,2,0,1,True,0.5489082916672228,1,1246,0.45890370549077253,0.5502299007161808,0.45822377204789466,0.4287811440702568,0.5127084866718266,6,False,False,2,False,False,2.6995260468519366,0.06763158411779013,False,0.6177549881606553,1.0,False,False,0.7037175307260365,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,3037.TW,1250,0.0,2.227320134455109e-30,10,1,0,1,True,0.5937816009612261,1,1246,0.4411065929356808,0.5952112516858519,0.44041100575411674,0.482855139829486,0.487261448583185,6,False,False,1,False,False,0.5937816009612261,0.4411065929356808,False,0.6054404216764246,1.0,False,False,0.6960498229789568,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,3189.TW,1250,0.0,0.0,10,0,0,1,True,3.1455766375254766,1,1246,0.07637729543713262,3.153150257037978,0.07578053082303735,1.5914017678894328,0.20736209045264345,6,False,False,1,True,False,3.1455766375254766,0.07637729543713262,False,0.19159969426846096,1.0,False,False,0.4337071589622034,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,3264.TWO,1250,0.0,7.79526395883989e-27,10,7,0,1,True,9.585087229697693,1,1246,0.0020054078824446268,9.608165288838217,0.0019371408476190743,6.134569092337258,0.013388307866316486,6,True,True,7,False,False,4.188325936398879,0.00014271953962491124,True,0.010798350136240297,0.4211356553133716,True,False,0.07398801715595953,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,3711.TW,1250,0.0,0.0,10,1,1,1,False,4.230383570857035,1,1246,0.03991428489289957,4.240569085072582,0.03946893508176642,2.9476820025857733,0.08624934763579423,6,True,False,1,False,False,4.230383570857035,0.03991428489289957,True,0.11482191544532754,1.0,False,False,0.2663582794634822,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,4062.T,1250,0.0,0.0,10,1,1,1,False,1.8492576035632902,1,1246,0.1741157689066795,1.853710069703491,0.1733525071390438,1.1325217426246754,0.2874442736322562,6,False,False,1,False,False,1.8492576035632902,0.1741157689066795,False,0.32566833331533646,1.0,False,False,0.507254600527511,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,600584.SS,1250,0.0,0.0,10,0,0,1,True,0.354887808017786,1,1246,0.5514674068592477,0.3557422730451162,0.550880429855054,0.23849820779133948,0.6253788309072409,6,False,False,1,True,False,0.354887808017786,0.5514674068592477,False,0.6934620086254013,1.0,False,False,0.7817235386340511,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,8046.TW,1250,0.0,0.0,10,0,0,1,True,2.682726467690508,1,1246,0.10169440177117611,2.689185680694578,0.10103143475904532,1.7755748995227794,0.1829372750006246,6,False,False,1,True,False,2.682726467690508,0.10169440177117611,False,0.2271896209781594,1.0,False,False,0.40868965691628895,False,"robust (intra-Asia, no cross-timezone shift)"
6239.TW,AMKR,1250,0.0,7.046795987286572e-14,10,1,1,1,False,24.749752482412102,1,1246,7.441261858880618e-07,24.80934257667152,6.328996983694932e-07,11.239115750198035,0.0008249487838465178,6,True,True,1,False,False,24.749752482412102,7.441261858880618e-07,True,1.8512957431069795e-05,0.00015626649903649297,True,True,0.009495600513756548,True,"alignment-sensitive, not interpreted as lead-lag"
6239.TW,INTC,1250,0.0,0.0,10,1,0,1,True,13.731423797647887,1,1246,0.00022014301824214172,13.764485010643828,0.00020721677290286836,6.683670493204102,0.009842759407334674,6,True,True,1,False,False,13.731423797647887,0.00022014301824214172,True,0.001651072636816063,0.04623003383084976,True,True,0.05732882207606721,False,"alignment-sensitive, not interpreted as lead-lag"
8046.TW,002156.SZ,1250,0.0,0.0,10,0,0,1,True,3.0044878218203444,1,1246,0.08328160454204424,3.0117217411345183,0.0826644429520542,2.7234852170272963,0.09913392037777835,6,False,False,1,True,False,3.0044878218203444,0.08328160454204424,False,0.20102456268769298,1.0,False,False,0.2891406011018535,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,002185.SZ,1250,0.0,0.0,10,0,0,1,True,4.133787215455824,1,1246,0.042246783350255425,4.143740154176825,0.041788740925462024,2.509489220221609,0.11341636230632347,6,True,False,1,True,False,4.133787215455824,0.042246783350255425,True,0.1171656919033349,1.0,False,False,0.3093173517445186,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,005930.KS,1250,0.0,8.911787422369986e-10,10,2,2,2,False,0.3404679423210008,2,1243,0.7115036585862655,0.6836749670420097,0.7104636573794937,0.2479217774595352,0.7804595691972724,6,False,False,2,False,False,0.3404679423210008,0.7115036585862655,False,0.7990148037599774,1.0,False,False,0.8717899443161021,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,2330.TW,1250,0.0,6.3567608108805994e-18,10,2,0,1,True,0.4381445181998574,1,1246,0.5081417757969546,0.4391994407958442,0.507509104467108,0.4562184795834647,0.4995219218709528,6,False,False,2,False,False,0.8052931332142992,0.44718993495904213,False,0.6587023019590152,1.0,False,False,0.7002577465043442,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,2449.TW,1250,0.0,0.0,10,0,0,1,True,0.2631515613329662,1,1246,0.6080541436886047,0.26378515257213064,0.6075315484836723,0.17632895125809728,0.6746196459018736,6,False,False,1,True,False,0.2631515613329662,0.6080541436886047,False,0.7338584492793504,1.0,False,False,0.8141961243643302,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,3037.TW,1250,0.0,2.227320134455109e-30,10,1,0,1,True,0.26910249257472063,1,1246,0.6040265786002096,0.26975041189873683,0.603499247222743,0.22758182238542957,0.6334063550749836,6,False,False,1,False,False,0.26910249257472063,0.6040265786002096,False,0.7332114537921619,1.0,False,False,0.7870729855961334,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,3189.TW,1250,0.0,0.0,10,1,0,1,True,2.0272155846075752,1,1246,0.15475380871292588,2.032096521007112,0.15400803208132413,1.952959137409201,0.1625171044179244,6,False,False,1,False,False,2.0272155846075752,0.15475380871292588,False,0.30372242831508817,1.0,False,False,0.3897858364005882,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,3264.TWO,1250,0.0,7.79526395883989e-27,10,5,0,1,True,1.3533156833006281,1,1246,0.24492203036289714,1.3565740677708544,0.2441321090916625,0.8737658711936075,0.3500959773762634,6,False,False,5,False,False,2.1815524938185056,0.05395655011539337,False,0.4232333306567847,1.0,False,False,0.5788988602284671,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,3711.TW,1250,0.0,0.0,10,1,0,1,True,3.157774425849364,1,1246,0.07581004812429791,3.165377414033592,0.0752150492091814,2.588011156337763,0.10792878831719425,6,False,False,1,False,False,3.157774425849364,0.07581004812429791,False,0.19159969426846096,1.0,False,False,0.3022006072881439,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,4062.T,1250,0.0,0.0,10,1,0,1,True,0.007643414539429689,1,1246,0.9303464555314185,0.007661817624195571,0.9302488023597745,0.0057931013362477555,0.939341873276604,6,False,False,1,False,False,0.007643414539429689,0.9303464555314185,False,0.9530378324955995,1.0,False,False,0.9622526506735943,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,600584.SS,1250,0.0,0.0,10,0,0,1,True,1.304474796103835,1,1246,0.25361689535494863,1.3076155861426084,0.25282682064255685,0.7773256427439914,0.37813034556447556,6,False,False,1,True,False,1.304474796103835,0.25361689535494863,False,0.4260763841963137,1.0,False,False,0.606163149378167,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,6239.TW,1250,0.0,0.0,10,0,0,1,True,0.08366085340888599,1,1246,0.7724444182576156,0.0838622840350711,0.7721300292425202,0.05063060478984035,0.8220064811956072,6,False,False,1,True,False,0.08366085340888599,0.7724444182576156,False,0.8492844389219857,1.0,False,False,0.8990695888076954,False,"robust (intra-Asia, no cross-timezone shift)"
8046.TW,AMKR,1250,0.0,7.046795987286572e-14,10,1,1,1,False,28.17794114932353,1,1246,1.3089851497051097e-07,28.245785309394133,1.0684702878210312e-07,15.011635758133353,0.00011240882300167385,6,True,True,1,False,False,28.17794114932353,1.3089851497051097e-07,True,5.497737628761461e-06,2.7488688143807303e-05,True,True,0.0027359751921620028,True,"alignment-sensitive, not interpreted as lead-lag"
8046.TW,INTC,1250,0.0,0.0,10,1,0,1,True,11.304766692356603,1,1246,0.0007965391119939781,11.3319852317443,0.000761834133254845,8.74875010975644,0.0031565732398281927,6,True,True,1,False,False,11.304766692356603,0.0007965391119939781,True,0.005068885258143497,0.1672732135187354,True,False,0.023674299298711444,True,"alignment-sensitive, not interpreted as lead-lag"
AMKR,002156.SZ,1250,7.046795987286572e-14,0.0,10,2,0,1,True,2.2617892294459905,1,1246,0.13285419579774682,2.2672349499021207,0.1321354660625193,1.5713530363336556,0.21024578283404569,6,False,False,2,False,False,3.0652444193368233,0.04699517825100138,True,0.27423618927972804,1.0,False,False,0.4337071589622034,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,002185.SZ,1250,7.046795987286572e-14,0.0,10,2,0,1,True,3.0596203618802553,1,1246,0.08050662639232069,3.066987024067768,0.07989742630924086,1.5883428109595772,0.20779903075640213,6,False,False,2,False,False,4.175292899192864,0.015586807401587244,True,0.19658594816729472,1.0,False,False,0.4337071589622034,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,005930.KS,1250,7.046795987286572e-14,8.911787422369986e-10,10,10,2,2,False,1.2075099395672453,2,1243,0.29929115299286874,2.424734359742433,0.2974922276537878,0.6703138097351488,0.5117328391485962,6,False,False,10,False,True,1.2795506800382141,0.23678711888348297,False,0.4725649784097928,1.0,False,False,0.7037175307260365,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,2330.TW,1250,7.046795987286572e-14,6.3567608108805994e-18,10,1,1,1,False,2.059209650594388,1,1246,0.15153957334080115,2.0641676192555303,0.15079724715353418,2.155267948043163,0.1423340403249205,6,False,False,1,False,False,2.059209650594388,0.15153957334080115,False,0.3011793159837436,1.0,False,False,0.3690141786201642,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,2449.TW,1250,7.046795987286572e-14,0.0,10,6,0,1,True,4.626839783306692,1,1246,0.03166729986059295,4.637979846990415,0.031271793236994146,3.54801967685319,0.05984927061979298,6,True,False,6,False,False,3.3012746572756684,0.0031544537573648993,True,0.09952969373374011,1.0,False,False,0.21243774336742913,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,3037.TW,1250,7.046795987286572e-14,2.227320134455109e-30,10,1,1,1,False,0.11400014587540581,1,1246,0.7356920629057542,0.11427462455728882,0.735329050963065,0.09212705242770818,0.7615409397397518,6,False,False,1,False,False,0.11400014587540581,0.7356920629057542,False,0.8201684034303942,1.0,False,False,0.8552064029162989,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,3189.TW,1250,7.046795987286572e-14,0.0,10,1,1,1,False,1.2546949991996978,1,1246,0.262873509092464,1.2577159341897453,0.262083876269677,1.1364584900757484,0.28660843287649673,6,False,False,1,False,False,1.2546949991996978,0.262873509092464,False,0.4312768508548237,1.0,False,False,0.507254600527511,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,3264.TWO,1250,7.046795987286572e-14,7.79526395883989e-27,10,5,1,1,False,14.36216786684883,1,1246,0.0001580074695721,14.396747725276235,0.00014805780007388133,14.088730772918646,0.00018241643219800823,6,True,True,5,False,False,3.685650440720695,0.0025773361782521894,True,0.0013638143335660952,0.033181568610141,True,True,0.003830745076158173,True,"alignment-sensitive, not interpreted as lead-lag"
AMKR,3711.TW,1250,7.046795987286572e-14,0.0,10,5,1,1,False,1.3655202588732978,1,1246,0.24280658343456665,1.3688080283569413,0.2420167865142556,1.3824581847694501,0.23990747915877197,6,False,False,5,False,False,0.9219939711081224,0.46570012641033653,False,0.4232333306567847,1.0,False,False,0.46648676503094555,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,4062.T,1250,7.046795987286572e-14,0.0,10,1,1,1,False,0.2367259916690534,1,1246,0.6266664070622487,0.23729595794112976,0.6261659742297414,0.2139161665645108,0.6437958711816374,6,False,False,1,False,False,0.2367259916690534,0.6266664070622487,False,0.7477269629720014,1.0,False,False,0.7906265084686775,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,600584.SS,1250,7.046795987286572e-14,0.0,10,2,1,1,False,4.127526643680116,1,1246,0.042402821831683105,4.13746450879331,0.041943949826156755,2.599198697432775,0.10717100232397991,6,True,False,2,False,False,5.544139700346445,0.004007621653542738,True,0.1171656919033349,1.0,False,False,0.3022006072881439,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,6239.TW,1250,7.046795987286572e-14,0.0,10,1,1,1,False,3.2206587821103994,1,1246,0.0729566789213219,3.228413177251917,0.07237078209310838,2.536032414749471,0.1115277215670663,6,False,False,1,False,False,3.2206587821103994,0.0729566789213219,False,0.19151128216847002,1.0,False,False,0.30816870433005167,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,8046.TW,1250,7.046795987286572e-14,0.0,10,1,1,1,False,0.36647932191683447,1,1246,0.5450398643777157,0.36736169588613665,0.5444458937857666,0.2793754701057497,0.5972049792431924,6,False,False,1,False,False,0.36647932191683447,0.5450398643777157,False,0.68950826216458,1.0,False,False,0.7509763212040144,False,"alignment-sensitive, not interpreted as lead-lag"
AMKR,INTC,1250,7.046795987286572e-14,0.0,10,0,0,1,True,0.6377735858656933,1,1246,0.424670355342714,0.6393091562971517,0.42396107242076064,0.5403330383494322,0.46243306435048237,6,False,False,1,True,False,0.6377735858656933,0.424670355342714,False,0.5891129208419839,1.0,False,False,0.6860768949414843,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,002156.SZ,1250,0.0,0.0,10,1,0,1,True,0.0018604399327338658,1,1246,0.9656025699879006,0.0018649193226200629,0.9655542920339251,0.0016568138176799182,0.9675384113159018,6,False,False,1,False,False,0.0018604399327338658,0.9656025699879006,False,0.9748872100839381,1.0,False,False,0.9768416652708624,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,002185.SZ,1250,0.0,0.0,10,1,0,1,True,0.5081091639246808,1,1246,0.4760919984805738,0.5093325407238573,0.47542793691869933,0.3747951411390629,0.540513736569044,6,False,False,1,False,False,0.5081091639246808,0.4760919984805738,False,0.6368109533816593,1.0,False,False,0.7234417870897372,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,005930.KS,1250,0.0,8.911787422369986e-10,10,10,2,2,False,4.438820569220941,2,1243,0.011997651316041379,8.913351682039798,0.011600862374313058,2.4912120083214746,0.08322292396462248,6,True,False,10,False,True,2.1103712907022705,0.021152079029579135,True,0.05039013552737379,1.0,False,False,0.26480021261470793,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,2330.TW,1250,0.0,6.3567608108805994e-18,10,1,0,1,True,1.0128838764626302,1,1246,0.3144083430075215,1.0153226016868582,0.3136310763359228,0.5837550369264476,0.44498887403574083,6,False,False,1,False,False,1.0128838764626302,0.3144083430075215,False,0.4890796446783668,1.0,False,False,0.6771569822283012,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,2449.TW,1250,0.0,0.0,10,2,0,1,True,0.1880952766646139,1,1246,0.6645817296963489,0.1885481545378032,0.6641277327131726,0.14104706657156477,0.7073062223950497,6,False,False,2,False,False,2.4961637693677172,0.08281348133119121,False,0.7626347717826955,1.0,False,False,0.8165744128942507,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,3037.TW,1250,0.0,2.227320134455109e-30,10,1,0,1,True,1.325046529924269,1,1246,0.24990920476876813,1.328236850622321,0.24911912622560295,1.2220283371175489,0.269176359844378,6,False,False,1,False,False,1.325046529924269,0.24990920476876813,False,0.4232333306567847,1.0,False,False,0.49474958973505784,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,3189.TW,1250,0.0,0.0,10,1,0,1,True,3.147084578741957,1,1246,0.07630692314513426,3.1546618289315447,0.07571037680942025,2.8196045664431417,0.09337005893761499,6,False,False,1,False,False,3.147084578741957,0.07630692314513426,False,0.19159969426846096,1.0,False,False,0.27616496305491756,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,3264.TWO,1250,0.0,7.79526395883989e-27,10,5,0,1,True,6.216114401205344,1,1246,0.012788221951833097,6.23108096878449,0.012552708581194337,4.98191261156268,0.02579086643403385,6,True,True,5,False,False,3.069911546970723,0.009255872567837697,True,0.051644742497787506,1.0,False,False,0.12415706768451125,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,3711.TW,1250,0.0,0.0,10,1,0,1,True,0.27613350836192746,1,1246,0.5993402217655155,0.2767983562953832,0.5988074072420552,0.1766667840407531,0.6743260155298945,6,False,False,1,False,False,0.27613350836192746,0.5993402217655155,False,0.7317525963416178,1.0,False,False,0.8141961243643302,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,4062.T,1250,0.0,0.0,10,1,1,1,False,4.776145843247718,1,1246,0.02904231621019318,4.787645391826967,0.02866458587244098,3.6940619207309053,0.05483431165015724,6,True,False,1,False,False,4.776145843247718,0.02904231621019318,True,0.09523323147637112,1.0,False,False,0.20562866868808966,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,600584.SS,1250,0.0,0.0,10,2,0,1,True,0.01782779207865492,1,1246,0.8938031119669411,0.01787071613662921,0.8936545154665629,0.017390691106369007,0.8951054268277239,6,False,False,2,False,False,4.294130986674105,0.013851465453201785,True,0.9292012550151367,1.0,False,False,0.9305551467020892,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,6239.TW,1250,0.0,0.0,10,1,0,1,True,0.7496283184071165,1,1246,0.38676060881009167,0.7514332019987869,0.3860228495729364,0.5289489719918269,0.4671856951268203,6,False,False,1,False,False,0.7496283184071165,0.38676060881009167,False,0.5562995058227346,1.0,False,False,0.6860768949414843,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,8046.TW,1250,0.0,0.0,10,1,0,1,True,1.6436476337820054,1,1246,0.20006421868667257,1.6476050518408707,0.19928521002103616,1.5685153811390704,0.2106577629244988,6,False,False,1,False,False,1.6436476337820054,0.20006421868667257,False,0.3653346602104455,1.0,False,False,0.4337071589622034,False,"alignment-sensitive, not interpreted as lead-lag"
INTC,AMKR,1250,0.0,7.046795987286572e-14,10,0,0,1,True,0.002382986906465385,1,1246,0.9610738766449983,0.0023887244351326374,0.961019247967852,0.0018079001115515803,0.9660914522370951,6,False,False,1,True,False,0.002382986906465385,0.9610738766449983,False,0.9748872100839381,1.0,False,False,0.9768416652708624,False,"alignment-sensitive, not interpreted as lead-lag"
