,2330.TW,3711.TW,6239.TW,2449.TW,3264.TWO,3037.TW,8046.TW,3189.TW,600584.SS,002156.SZ,002185.SZ,005930.KS,4062.T,AMKR,INTC,600584.SS__ret_pct,600584.SS__limit,002156.SZ__ret_pct,002156.SZ__limit,002185.SZ__ret_pct,002185.SZ__limit
2024-01-09,561.97314453125,117.06207275390624,115.88555908203124,73.08710479736328,62.97949600219727,157.48020935058594,216.990966796875,96.3092041015625,25.555252075195312,20.72542190551757,7.691847324371338,71349.875,3895.564208984375,29.64293670654297,47.8096923828125,-0.5,,2.51,,0.91,
2024-01-10,560.05517578125,117.06207275390624,117.6684112548828,72.82003784179688,63.68912887573242,157.48020935058594,216.51089477539065,94.16032409667967,25.38673210144043,20.57596015930176,7.592853546142578,70299.1953125,3974.684326171875,29.40380859375,47.41497802734375,-0.66,,-0.72,,-1.29,
2024-01-11,561.97314453125,116.13668060302734,114.99413299560548,69.43720245361328,62.62468338012695,155.54200744628906,218.9112548828125,93.9649658203125,25.77333068847656,20.426496505737305,7.771042346954346,69917.1484375,3967.804443359375,29.078582763671875,46.84264755249024,1.52,,-0.73,,2.35,
2024-01-12,560.05517578125,116.59938049316406,113.2112808227539,67.30067443847656,63.42301940917969,154.0883331298828,219.87136840820312,93.47657775878906,25.49577140808105,20.14750099182129,7.652250289916992,69821.625,3975.176025390625,29.04032516479492,47.01039505004883,-1.08,,-1.37,,-1.53,
2024-01-15,561.97314453125,116.13668060302734,114.54842376708984,69.17012786865234,63.95523452758789,154.5728759765625,215.07069396972656,94.84405517578124,25.90219688415528,21.183773040771484,7.622550964355469,70585.7421875,4047.907470703125,28.81075859069824,46.49726867675781,1.59,,5.14,,-0.39,
2024-01-17,557.17822265625,115.67398834228516,117.6684112548828,68.72502899169922,64.66487121582031,153.60377502441406,209.78993225097656,93.76961517333984,24.81178855895996,20.585922241210938,7.365166664123535,67815.8125,3765.33544921875,29.26988983154297,46.43806838989258,-3.55,,-0.91,,-2.49,
2024-01-18,563.8912353515625,117.52477264404295,116.77699279785156,70.95057678222656,65.9067153930664,152.1501007080078,207.86965942382807,93.47657775878906,25.26777648925781,20.825061798095703,7.315669536590576,68484.4140625,3805.63232421875,29.27945899963379,45.45127868652344,1.84,,1.16,,-0.67,
2024-01-19,600.3331298828125,121.2263412475586,118.5598373413086,72.37493133544922,66.79375457763672,164.26397705078125,212.6703491210937,96.11385345458984,25.912109375,21.94104766845703,7.305770397186279,71349.875,3967.804443359375,30.551645278930664,46.122291564941406,2.55,,5.36,,-0.14,
2024-01-22,600.3331298828125,124.46521759033205,120.34268951416016,74.86754608154297,67.14856719970703,169.59408569335938,216.03082275390625,97.67668151855467,25.32725524902344,21.82147789001465,6.899894237518311,71731.921875,3926.03271484375,31.21165657043457,47.51365661621094,-2.26,,-0.54,,-5.56,
2024-01-23,602.2511596679688,124.46521759033205,127.9198226928711,73.08710479736328,66.70504760742188,169.10952758789062,218.43116760253903,99.14183044433594,25.21821403503418,21.672016143798828,6.9691901206970215,71827.453125,3952.078369140625,31.747312545776367,47.58273696899414,-0.43,,-0.68,,1.0,
2024-01-24,601.2921142578125,124.00251770019533,125.69125366210938,73.08710479736328,66.97116088867188,164.26397705078125,216.51089477539065,98.16506958007812,24.296321868896484,20.84499168395996,7.028586387634277,70681.2578125,3866.56982421875,31.919492721557617,48.24387741088867,-3.66,,-3.82,,0.85,
2024-01-25,615.6771240234375,126.77869415283205,129.70266723632812,73.1761245727539,67.05986022949219,170.07862854003906,215.5507659912109,98.6534423828125,25.49577140808105,21.502626419067383,7.206776142120361,70776.7578125,3875.41552734375,31.79513931274414,48.44123458862305,4.94,,3.15,,2.54,
2024-01-26,617.5951538085938,126.77869415283205,129.25697326660156,73.79927062988281,65.37449645996094,166.20217895507812,216.03082275390625,97.67668151855467,24.405363082885746,19.38026428222656,7.107781887054443,70108.15625,3668.5234375,32.34993362426758,48.8951530456543,-4.28,,-9.87,down_limit,-1.37,
2024-01-29,621.43115234375,126.77869415283205,133.2683868408203,74.60047912597656,65.99542236328125,172.50140380859375,218.9112548828125,99.14183044433594,23.731290817260746,18.41374015808105,6.919692516326904,71063.3046875,3764.843994140625,31.20208740234375,43.07312774658203,-2.76,,-4.99,,-2.65,
2024-01-30,615.6771240234375,125.85330963134766,132.376953125,74.77852630615234,65.72930145263672,172.50140380859375,217.9510955810547,101.09536743164062,23.19599914550781,17.74614143371582,6.692006587982178,70967.796875,3795.803955078125,31.62295722961425,43.26061630249024,-2.26,,-3.63,,-3.29,
2024-01-31,602.2511596679688,125.85330963134766,129.70266723632812,74.77852630615234,65.55191040039062,170.5631866455078,217.9510955810547,98.16506958007812,22.28401756286621,18.41374015808105,6.444521427154541,69439.5625,3707.346435546875,31.77600860595703,42.35277557373047,-3.93,,3.76,,-3.7,
2024-02-01,602.2511596679688,123.0771255493164,129.70266723632812,73.62123107910156,64.75357055664062,172.016845703125,217.47103881835932,98.16506958007812,22.472362518310547,18.61302375793457,6.434621334075928,70299.1953125,3718.6494140625,30.2838134765625,42.51066207885742,0.85,,1.08,,-0.15,
2024-02-02,608.964111328125,119.8382568359375,130.59410095214844,73.1761245727539,63.68912887573242,174.43960571289062,218.43116760253903,100.11859130859376,21.59012222290039,18.055030822753903,6.127739429473877,71827.453125,3626.752197265625,30.56121063232422,42.78696441650391,-3.93,,-3.0,,-4.77,
2024-02-05,619.5131225585938,120.30094909667967,131.48553466796875,73.1761245727539,63.68912887573242,171.04774475097656,216.51089477539065,98.6534423828125,20.77726936340332,18.453596115112305,5.791159152984619,70967.796875,3524.043212890625,30.57077407836914,42.03700256347656,-3.76,,2.21,,-5.49,
2024-02-19,650.2011108398438,125.85330963134766,130.1483917236328,78.07233428955078,65.72930145263672,186.5534820556641,221.3115692138672,101.58374786376952,24.266582489013672,21.701908111572266,8.483800888061523,70490.2265625,3517.1630859375,28.705537796020508,43.060829162597656,2.09,,1.02,,10.01,up_limit
2024-02-21,653.0780639648438,127.24140167236328,130.59410095214844,77.89429473876953,65.10839080810547,183.6461639404297,218.9112548828125,99.14183044433594,24.10797691345215,21.29337882995605,8.137321472167969,69726.09375,3616.43212890625,28.45684051513672,44.06040191650391,0.79,,-1.16,,-2.84,
2024-02-22,663.6270751953125,128.16677856445312,130.59410095214844,83.23562622070312,66.35023498535156,183.1616058349609,216.03082275390625,98.16506958007812,24.77213859558105,21.57237243652344,8.107623100280762,69821.625,3680.318115234375,28.81075859069824,43.021244049072266,2.75,,1.31,,-0.36,
2024-02-26,669.381103515625,130.94296264648438,133.714111328125,79.67473602294922,64.31005096435547,189.94534301757807,212.19027709960932,96.895263671875,24.8613510131836,21.19373893737793,7.978931427001953,69535.0625,3693.09521484375,29.260326385498047,42.54619598388672,-0.2,,-1.07,,-1.47,
2024-02-27,669.381103515625,127.70409393310548,133.714111328125,79.67473602294922,63.42301940917969,173.4705047607422,202.1088409423828,93.9649658203125,25.862548828125,22.269865036010746,8.186819076538086,69630.5859375,3568.27197265625,29.38467788696289,42.54619598388672,4.03,,5.08,,2.61,
2024-02-29,661.7091064453125,128.6294708251953,139.06268310546875,79.05158233642578,62.97949600219727,173.95506286621094,203.0689697265625,94.45333862304688,25.93193626403809,22.12040328979492,8.097723960876465,70108.15625,3391.357177734375,29.030759811401367,41.5565185546875,4.22,,4.52,,4.87,
2024-03-04,695.2740478515625,130.94296264648438,147.97695922851562,85.46117401123047,67.50337219238281,174.92416381835938,200.6686248779297,94.551025390625,27.64685440063477,25.089717864990234,8.196717262268066,71540.890625,3440.991943359375,31.63252639770508,43.36763000488281,4.5,,10.0,up_limit,0.0,
2024-03-05,700.0689697265625,133.71913146972656,151.5426483154297,86.70747375488281,67.94689178466797,172.50140380859375,201.62875366210932,93.9649658203125,30.41253089904785,24.87050437927246,8.196717262268066,70394.7109375,3563.848876953125,32.09165954589844,45.13915252685547,10.0,up_limit,-0.87,,0.0,
2024-03-06,704.8640747070312,137.88340759277344,153.3255157470703,94.36337280273438,68.30171203613281,168.62496948242188,197.7882232666016,92.8905258178711,28.62822151184082,24.252729415893555,8.058127403259277,69630.5859375,3535.34619140625,31.364702224731445,42.71443939208984,-5.87,,-2.48,,-1.69,
2024-03-07,728.8390502929688,151.30157470703125,152.43408203125,103.71068572998048,69.72096252441406,167.17127990722656,195.38787841796875,91.6207275390625,27.29990768432617,23.61502456665039,7.85023832321167,68961.984375,3391.848388671875,33.631683349609375,44.05050277709961,-4.64,,-2.63,,-2.58,
2024-03-08,751.8551025390625,147.60000610351562,152.8798065185547,98.81448364257812,70.16448211669922,168.1404266357422,198.268295288086,94.7463836669922,28.73726463317871,25.976526260375977,8.157119750976562,70012.65625,3442.4658203125,34.52125549316406,45.67357635498047,5.27,,10.0,up_limit,3.91,
2024-03-11,734.5930786132812,142.51036071777344,151.5426483154297,96.1438217163086,68.30171203613281,171.53228759765625,199.2284240722656,95.9185028076172,28.410140991210938,25.69753074645996,8.137321472167969,69153.0,3328.454345703125,33.38297653198242,43.54576873779297,-1.14,,-1.07,,-0.24,
2024-03-12,738.428955078125,145.7492218017578,155.99978637695312,97.4791488647461,68.83393096923828,176.37783813476562,200.6686248779297,94.45333862304688,28.52909469604492,25.79717254638672,8.14721965789795,70012.65625,3320.591552734375,32.16447067260742,44.39689254760742,0.42,,0.39,,0.12,
2024-03-13,747.0599975585938,146.67462158203125,167.14263916015625,96.58892822265624,69.01134490966797,172.016845703125,194.90782165527344,92.59749603271484,28.33083915710449,25.63774681091309,8.14721965789795,70776.7578125,3250.316650390625,32.6246452331543,44.7729721069336,-0.69,,-0.62,,0.0,
2024-03-14,751.8551025390625,142.51036071777344,164.9140625,93.02804565429688,67.50337219238281,172.016845703125,197.7882232666016,92.20677947998048,27.71624183654785,25.29896354675293,8.018528938293457,70967.796875,3221.813720703125,31.713882446289062,42.78371810913086,-2.17,,-1.32,,-1.58,
2024-03-15,722.1260375976562,141.58497619628906,169.37120056152344,95.6987075805664,68.12430572509766,166.68673706054688,193.9476776123047,89.96021270751953,27.726158142089844,25.408571243286133,8.097723960876465,69057.5,3260.1455078125,30.16078186035156,42.30867385864258,0.04,,0.43,,0.99,
2024-03-18,736.0963134765625,146.2119140625,176.05690002441406,98.81448364257812,68.12430572509766,181.223388671875,202.5889129638672,95.72314453125,28.489442825317383,26.106061935424805,8.226415634155273,69535.0625,3419.860107421875,29.959455490112305,42.199806213378906,2.75,,2.75,,1.59,
2024-03-19,734.1693115234375,148.0626983642578,174.71975708007812,97.0340347290039,75.93021392822266,186.5534820556641,203.0689697265625,96.99295043945312,28.00371551513672,25.448427200317383,8.186819076538086,69535.0625,3276.362548828125,29.75812721252441,42.26908874511719,-1.7,,-2.52,,-0.48,
2024-03-21,755.3658447265625,148.0626983642578,176.05690002441406,96.58892822265624,76.10762023925781,193.82180786132807,203.54904174804688,99.14183044433594,28.00371551513672,24.92032814025879,8.236315727233887,75743.5625,3295.036865234375,30.30458641052246,41.76435089111328,0.0,,-0.6,,0.24,
2024-03-22,756.3291625976562,147.13731384277344,173.82833862304688,97.4791488647461,72.64818572998047,193.82180786132807,202.5889129638672,99.14183044433594,28.00371551513672,24.711078643798828,8.176918983459473,75361.5,3258.179931640625,30.36210823059082,41.982078552246094,0.0,,-0.84,,-0.72,
2024-03-25,751.5117797851562,145.7492218017578,168.0340576171875,96.58892822265624,72.64818572998047,191.88357543945312,200.1885681152344,98.6534423828125,28.00371551513672,22.75810813903809,7.939333438873291,74692.90625,3241.47119140625,30.34293556213379,42.13053131103516,0.0,,-7.9,,-2.91,
2024-03-26,753.4388427734375,145.28652954101562,166.25120544433594,93.91826629638672,72.64818572998047,184.13072204589844,195.86795043945312,97.38365173339844,28.00371551513672,22.89760398864746,7.85023832321167,76316.65625,3219.84814453125,30.553852081298828,41.39817428588867,0.0,,0.61,,-1.12,
2024-03-27,750.5484619140625,142.51036071777344,167.58834838867188,94.36337280273438,74.51094818115234,185.5843811035156,193.9476776123047,97.0906219482422,28.856216430664062,21.72183609008789,7.503758430480957,76221.1328125,3260.63671875,30.25665283203125,41.5565185546875,3.04,up_touch,-5.13,,-4.41,
2024-03-28,740.9135131835938,143.43576049804688,179.17691040039062,94.36337280273438,73.00299835205078,184.13072204589844,190.1071319580078,96.60224151611328,28.776914596557617,22.09050941467285,7.642350196838379,77527.015625,3320.27978515625,31.37833404541016,43.318145751953125,-0.27,,1.7,,1.85,
2024-03-29,747.657958984375,145.28652954101562,179.17691040039062,93.47314453125,74.24484252929688,186.5534820556641,192.987533569336,96.40687561035156,27.8847599029541,22.40936279296875,7.889835834503174,79062.203125,3269.0166015625,30.9085693359375,43.714012145996094,-3.1,,1.44,,3.24,
2024-04-02,761.1466064453125,142.04766845703125,170.2626190185547,95.25359344482422,73.0916976928711,187.5225830078125,199.7084808349609,100.60698699951172,26.86374282836914,22.13036727905273,7.939333438873291,81556.890625,3214.7958984375,30.496326446533203,44.06040191650391,-3.63,,-2.12,,-0.12,
2024-04-03,751.5117797851562,142.97305297851562,170.2626190185547,94.80848693847656,72.115966796875,186.0689239501953,200.6686248779297,99.63021850585938,26.94304656982422,22.140331268310547,7.929434299468994,80693.3359375,3143.322998046875,29.700607299804688,43.48638534545898,0.3,,0.05,,-0.12,
2024-04-08,754.4022827148438,141.58497619628906,169.37120056152344,94.80848693847656,72.29337310791016,192.85269165039065,198.268295288086,98.6534423828125,25.852632522583008,21.163843154907227,7.711646556854248,81077.140625,3121.141845703125,29.54721069335937,38.31038284301758,-4.05,,-4.41,,-2.75,
2024-04-09,789.08740234375,144.36114501953125,165.35977172851562,94.80848693847656,71.67245483398438,187.5225830078125,198.268295288086,98.6534423828125,25.98149871826172,21.482696533203125,7.741344928741455,80213.5859375,3178.31982421875,30.04574012756348,37.58791732788086,0.5,,1.51,,0.39,
2024-04-11,790.0508422851562,147.13731384277344,163.57691955566406,94.36337280273438,70.96281433105469,186.5534820556641,191.54733276367188,98.6534423828125,25.16864776611328,20.934669494628903,7.464160919189453,80693.3359375,3050.65478515625,31.071548461914062,36.81597137451172,0.87,,0.91,,-1.05,
2024-04-12,788.1238403320312,148.52540588378906,165.35977172851562,95.25359344482422,70.3418960571289,188.00714111328125,191.0672607421875,95.52780151367188,25.307430267333984,21.263484954833984,7.49385929107666,80309.5390625,3036.3603515625,32.16447067260742,37.24153137207031,0.55,,1.57,,0.4,
2024-04-15,776.5620727539062,148.0626983642578,166.25120544433594,93.02804565429688,70.0757827758789,176.86239624023438,182.90609741210932,94.94173431396484,25.51559829711914,20.426496505737305,7.434463024139404,78870.3125,2965.873291015625,31.033201217651367,35.321556091308594,0.82,,-3.94,,-0.79,
2024-04-16,759.2196044921875,141.58497619628906,160.45692443847656,88.75497436523438,69.4548568725586,171.53228759765625,177.62533569335938,93.76961517333984,24.49457740783692,19.579545974731445,7.0780839920043945,76759.4140625,2981.646728515625,30.007387161254883,35.935157775878906,-4.0,,-4.15,,-4.79,
2024-04-17,774.6353149414062,144.36114501953125,162.2397918701172,91.2476043701172,69.63226318359375,173.4705047607422,174.26486206054688,95.2347640991211,25.366907119750977,20.585922241210938,7.553256034851074,75703.9609375,2994.955322265625,29.921106338500977,35.88566970825195,3.56,,5.14,,6.71,
2024-04-18,774.6353149414062,139.73419189453125,160.01121520996094,90.802490234375,70.96281433105469,172.98594665527344,171.86453247070312,93.5742645263672,25.32725524902344,20.376678466796875,7.444362163543701,76375.609375,3045.7255859375,28.85694694519043,35.31166076660156,-0.16,,-1.02,,-1.44,
2024-04-19,722.6075439453125,135.1072235107422,155.10836791992188,88.13182830810547,70.78541564941406,164.74851989746094,164.66348266601562,91.81607818603516,24.326059341430664,19.719043731689453,7.295871257781982,74456.640625,2923.482666015625,27.773611068725582,34.67826843261719,-3.95,,-3.23,,-1.99,
2024-04-22,714.8997192382812,133.71913146972656,150.65122985839844,85.46117401123047,68.92263793945312,162.3257598876953,167.54391479492188,92.30445861816406,23.850242614746094,19.06140899658203,7.246373653411865,73017.390625,2941.720458984375,27.323022842407227,33.84693908691406,-1.96,,-3.34,,-0.68,
2024-04-23,726.4613647460938,134.18182373046875,150.65122985839844,82.1673583984375,68.92263793945312,164.74851989746094,177.62533569335938,93.08588409423828,23.3149528503418,18.852161407470703,7.206776142120361,72441.703125,2958.972412109375,27.76402282714844,34.054771423339844,-2.24,,-1.1,,-0.55,
2024-04-24,754.4022827148438,136.9580078125,154.21693420410156,85.5501937866211,70.3418960571289,181.223388671875,186.74664306640625,94.84405517578124,24.167455673217773,19.62936782836914,7.424563407897949,75416.1328125,3026.0087890625,28.243379592895508,33.92611312866211,3.66,,4.12,,3.02,
2024-04-25,738.023193359375,134.18182373046875,154.21693420410156,85.01605987548828,69.5435562133789,178.31605529785156,180.50575256347656,94.551025390625,24.098064422607425,19.9382553100586,7.533457279205322,73209.296875,2961.929931640625,28.626859664916992,34.14384078979492,-0.29,,1.57,,1.47,
2024-04-26,753.4388427734375,131.86834716796875,154.21693420410156,85.01605987548828,68.74523162841797,176.86239624023438,180.50575256347656,94.7463836669922,24.95056915283203,21.04427719116211,7.790842056274414,73593.09375,2983.125244140625,28.847362518310547,34.74754333496094,3.54,,5.55,,3.42,
2024-04-30,761.1466064453125,136.9580078125,155.55409240722656,85.28313446044922,65.0196762084961,176.37783813476562,179.54562377929688,93.08588409423828,25.54533767700196,20.90477561950684,8.107623100280762,74360.6875,3003.82763671875,30.17036819458008,31.03625869750977,-1.64,,-1.13,,0.49,
2024-05-07,770.7813720703125,139.73419189453125,154.21693420410156,77.89429473876953,64.31005096435547,176.37783813476562,178.58547973632812,92.30445861816406,26.43749046325684,20.635746002197266,8.157119750976562,78006.7578125,2809.619140625,31.033201217651367,30.774776458740234,-0.04,,-2.03,,-0.12,
2024-05-08,772.708251953125,139.271484375,153.77122497558594,77.98331451416016,64.75357055664062,183.1616058349609,181.4658966064453,93.2812271118164,25.97159004211425,20.416534423828125,7.998729228973389,78006.7578125,2770.678955078125,31.426267623901367,30.48660469055176,-1.76,,-1.06,,-1.94,
2024-05-09,766.927490234375,136.9580078125,152.8798065185547,75.66873931884766,63.60042572021485,184.61526489257807,179.06553649902344,92.01143646240234,26.43749046325684,20.765277862548828,8.186819076538086,76471.5703125,2668.15234375,31.196178436279297,29.81089210510254,1.79,,1.71,,2.35,
2024-05-10,772.708251953125,140.19688415527344,146.194091796875,76.5589599609375,64.39875030517578,184.13072204589844,182.426025390625,92.01143646240234,26.001325607299805,19.95818328857422,8.137321472167969,75991.8203125,2614.424560546875,31.28246116638184,29.90032386779785,-1.65,,-3.89,,-0.6,
2024-05-13,789.08740234375,136.9580078125,147.0855255126953,76.02483367919922,64.75357055664062,180.73883056640625,182.90609741210932,93.5742645263672,25.67420196533203,19.579545974731445,8.058127403259277,75224.2265625,2571.0478515625,31.28246116638184,29.66183853149414,-1.26,,-1.9,,-0.97,
2024-05-14,794.8683471679688,137.88340759277344,147.53123474121094,75.9358139038086,64.04393768310547,177.8314971923828,182.426025390625,93.5742645263672,25.72376823425293,19.54965591430664,8.018528938293457,75128.2734375,2609.98828125,31.339984893798828,30.317676544189453,0.19,,-0.15,,-0.49,
2024-05-16,810.2838745117188,138.8087921142578,149.75979614257812,77.27113342285156,65.2857894897461,177.34693908691406,185.78651428222656,92.30445861816406,25.614727020263672,20.685565948486328,8.048227310180664,75032.3359375,2569.076416015625,32.38496780395508,31.072887420654297,-1.41,,-0.72,,0.49,
2024-05-17,804.5029907226562,140.19688415527344,150.65122985839844,79.05158233642578,63.51171875,177.8314971923828,182.426025390625,93.2812271118164,25.74359130859375,20.74534797668457,8.186819076538086,74264.7265625,2556.260498046875,31.589250564575195,31.828094482421875,0.5,,0.29,,1.72,
2024-05-20,804.5029907226562,140.65957641601562,151.98837280273438,79.14060974121094,63.42301940917969,174.92416381835938,179.54562377929688,93.18355560302734,25.882373809814453,20.864919662475582,8.206616401672363,75703.9609375,2643.99951171875,31.330398559570312,31.629356384277344,0.54,,0.58,,0.24,
2024-05-21,810.2838745117188,142.51036071777344,154.66265869140625,80.47593688964844,62.97949600219727,176.37783813476562,176.18515014648438,91.81607818603516,25.67420196533203,20.396604537963867,8.236315727233887,75224.2265625,2669.138427734375,31.761823654174805,31.89765357971192,-0.8,,-2.24,,0.36,
2024-05-22,832.4439086914062,143.89845275878906,155.10836791992188,80.29788970947266,64.31005096435547,176.86239624023438,180.50575256347656,92.59749603271484,25.80307006835937,21.014381408691406,8.26601505279541,74552.5859375,2660.265625,31.4454402923584,31.5399227142334,0.5,,3.03,,0.36,
2024-05-23,843.0421142578125,149.45079040527344,152.8798065185547,78.51744079589844,63.06820297241211,185.09982299804688,181.4658966064453,92.20677947998048,25.16864776611328,21.24355697631836,8.117522239685059,75128.2734375,2853.981689453125,31.84810256958008,31.22194099426269,-2.46,,1.09,,-1.8,
2024-05-24,835.3342895507812,147.60000610351562,154.21693420410156,78.69548797607422,64.39875030517578,183.1616058349609,178.58547973632812,92.20677947998048,24.316146850585938,20.585922241210938,7.939333438873291,72825.5,2800.25390625,31.244117736816406,29.8903865814209,-3.39,,-3.1,,-2.2,
2024-05-27,837.26123046875,153.15235900878906,155.99978637695312,80.9210433959961,64.75357055664062,186.0689239501953,180.98580932617188,92.40213775634766,24.91091537475586,21.60226821899414,8.117522239685059,74072.84375,2969.32373046875,31.733055114746094,30.526351928710938,2.45,,4.94,,2.24,
2024-05-29,825.6995849609375,150.83888244628906,168.47976684570312,80.74300384521484,65.2857894897461,185.09982299804688,198.74835205078125,94.0626449584961,24.990217208862305,23.236387252807617,7.959131717681885,72153.859375,3096.989013671875,32.078182220458984,30.86421012878418,0.24,,4.62,,-1.35,
2024-05-30,807.3934326171875,146.67462158203125,166.25120544433594,80.47593688964844,65.55191040039062,181.7079315185547,194.42774963378903,93.5742645263672,25.852632522583008,23.6748104095459,8.097723960876465,70522.7109375,3056.570068359375,31.18659210205078,29.94007110595703,3.45,,1.89,,1.74,
2024-05-31,791.014404296875,145.28652954101562,158.674072265625,78.51744079589844,64.39875030517578,176.86239624023438,187.706787109375,92.30445861816406,25.74359130859375,22.88763999938965,8.097723960876465,70522.7109375,3121.634521484375,31.292049407958984,29.99969482421875,-0.42,,-3.32,,0.0,
2024-06-03,815.101318359375,148.98809814453125,162.2397918701172,80.74300384521484,64.8422622680664,182.6770477294922,189.14698791503903,91.5230484008789,26.606006622314453,23.415740966796875,8.167019844055176,72633.6015625,3095.017333984375,31.244117736816406,30.65553474426269,3.35,,2.31,,0.86,
2024-06-04,808.35693359375,147.60000610351562,163.57691955566406,80.65397644042969,67.23727416992188,181.7079315185547,189.14698791503903,92.10911560058594,26.615922927856445,22.937463760375977,8.087823867797852,72249.8046875,3113.25537109375,30.98526382446289,30.099063873291016,0.04,,-2.04,,-0.97,
2024-06-05,822.80908203125,145.28652954101562,164.0226287841797,79.40766906738281,66.52764129638672,179.76971435546875,183.3861541748047,90.83931732177734,26.98269462585449,22.61861038208008,8.157119750976562,74264.7265625,3162.546875,30.33078956604004,29.8407039642334,1.38,,-1.39,,0.86,
2024-06-07,846.8960571289062,147.60000610351562,160.9026336669922,79.14060974121094,67.23727416992188,178.31605529785156,186.74664306640625,91.13233947753906,27.508075714111328,24.19294548034668,8.107623100280762,74168.7890625,3104.87548828125,31.68587112426757,30.22824478149414,-0.72,,2.97,,0.99,
2024-06-11,850.7498779296875,148.0626983642578,167.58834838867188,77.80528259277344,66.70504760742188,176.86239624023438,183.3861541748047,89.862548828125,28.380401611328125,24.123193740844727,8.404605865478516,72153.859375,3074.8076171875,32.82952880859375,30.71515464782715,3.17,,-0.29,,3.66,
2024-06-12,875.8004150390625,150.37619018554688,168.9254913330078,78.07233428955078,67.59207916259766,179.76971435546875,183.3861541748047,88.69043731689453,28.588573455810547,24.30255126953125,8.285812377929688,73401.1953125,3069.3857421875,32.733421325683594,30.7250919342041,0.73,,0.74,,-1.41,
2024-06-13,888.8572998046875,151.76426696777344,168.9254913330078,84.30387878417969,66.97116088867188,178.31605529785156,186.26657104492188,88.5927505493164,28.86613273620605,23.415740966796875,8.256114959716797,75416.1328125,3110.2978515625,34.2326545715332,30.56610107421875,0.97,,-3.65,,-0.36,
2024-06-14,891.7589721679688,153.6150665283203,169.81692504882812,85.37214660644531,66.26152801513672,176.86239624023438,186.26657104492188,90.44860076904295,28.796741485595703,23.136743545532227,8.176918983459473,76375.609375,3194.09326171875,33.71369552612305,30.26799201965332,-0.24,,-1.19,,-0.96,
2024-06-17,890.7918090820312,154.5404510498047,168.0340576171875,88.57694244384766,66.4389419555664,178.31605529785156,187.706787109375,89.862548828125,31.00730323791504,23.87409019470215,8.404605865478516,74936.3828125,3268.03076171875,33.50226211547852,30.258056640625,7.68,,3.19,,2.78,
2024-06-18,912.0701904296876,158.2420196533203,169.81692504882812,93.02804565429688,66.70504760742188,184.13072204589844,188.6669158935547,90.74163818359376,31.12625312805176,23.84419822692871,8.355108261108398,76567.5078125,3324.222900390625,35.24176406860352,30.784713745117188,0.38,,-0.13,,-0.59,
2024-06-19,948.8237915039062,165.6451416015625,176.05690002441406,97.0340347290039,66.70504760742188,183.1616058349609,190.5872039794922,90.15557861328124,31.473201751708984,24.69115447998047,8.414505004882812,77910.8203125,3371.543212890625,38.528564453125,30.436920166015625,1.11,,3.55,,0.71,
2024-06-21,938.1845703125,161.48089599609375,167.58834838867188,99.7046890258789,67.4146728515625,181.223388671875,188.6669158935547,92.01143646240234,30.7297420501709,23.71466445922852,8.327164649963379,76759.4140625,3348.375732421875,37.84621810913086,30.426984786987305,-0.26,,-1.2,,0.84,
2024-06-24,909.1686401367188,159.63011169433594,168.0340576171875,102.37535858154295,66.52764129638672,180.2542724609375,183.86624145507807,92.30445861816406,30.71982765197754,22.75810813903809,7.999636173248291,77335.109375,3273.945556640625,36.86594009399414,30.894020080566406,-0.03,,-4.03,,-3.93,
2024-06-25,914.0045166015624,156.3912353515625,167.58834838867188,104.60091400146484,67.4146728515625,174.43960571289062,179.54562377929688,90.83931732177734,29.73845863342285,21.882797241210938,7.682032108306885,77527.015625,3235.990966796875,35.77995300292969,30.37729835510254,-3.19,,-3.9,,-3.97,
2024-06-26,928.5125732421876,159.63011169433594,168.47976684570312,105.0460205078125,65.99542236328125,174.43960571289062,180.50575256347656,90.3509292602539,31.05686378479004,22.490928649902344,8.108811378479004,78006.7578125,3336.546142578125,37.64439010620117,30.546226501464844,4.43,,2.78,,5.56,
2024-06-27,928.5125732421876,159.16741943359375,169.37120056152344,106.8264617919922,64.8422622680664,172.98594665527344,179.06553649902344,89.66719818115234,31.255754470825195,22.002429962158203,8.029410362243652,78643.8125,3216.767578125,37.567508697509766,30.347488403320312,0.32,,-2.17,,-0.98,
2024-06-28,934.3157348632812,155.9285430908203,167.58834838867188,105.93624114990234,63.634613037109375,174.43960571289062,178.58547973632812,90.25325775146484,31.53420066833496,22.32144927978516,8.088960647583008,78547.4453125,3227.611572265625,37.346466064453125,30.397172927856445,0.89,,1.45,,0.74,
2024-07-01,936.2501220703124,157.07656860351562,166.69691467285156,103.71068572998048,64.47068786621094,173.95506286621094,175.2250213623047,92.20677947998048,31.196088790893555,22.500896453857425,8.059185981750488,78836.5703125,3215.28857421875,38.46128845214844,30.774776458740234,-1.07,,0.8,,-0.37,
2024-07-02,928.5125732421876,151.82476806640625,159.5655059814453,99.25958251953124,63.91330337524414,172.98594665527344,171.38446044921875,92.30445861816406,30.53974723815918,22.13203239440918,8.029410362243652,78836.5703125,3188.671142578125,38.6727180480957,30.645597457885746,-2.1,,-1.64,,-0.37,
