date,2330.TW,3711.TW,6239.TW,2449.TW,3264.TWO,3037.TW,8046.TW,3189.TW,600584.SS,002156.SZ,002185.SZ,005930.KS,4062.T,AMKR,INTC
2021-12-14,-0.02038492900293351,-0.00954033969345569,-0.030857957354711835,0.02638456208725387,-0.03211877775284422,0.0476369074517109,-0.06544743144660092,-0.10088504363666595,-0.0399945376326174,-0.012784343854067126,-0.06326968185059356,0.07198884705706224,-0.03453266709699754,0.027424562159516275,-0.045423709952380764
2021-12-15,-0.022143063971541116,-0.025599861681217417,-0.03568311479025177,0.02951539419854038,-0.033150012043158594,0.10610851839973123,-0.007543979486152486,-0.03399680486122314,-0.035664504406778486,-0.012470740722672069,-0.0754366853345192,0.07165770282440925,-0.04156404782761802,0.015708726814320645,-0.04390385538987651
2021-12-16,-0.016302751540680366,-0.009855294166546735,-0.02420929591554108,0.023016085564637412,-0.004921742283742203,0.12313311064684274,-0.014762328610212982,0.019696725001332016,-0.03035879895226512,-0.011596754232459539,-0.04596609875073909,0.07186466147912715,-0.004705768603813776,0.04339310414617539,-0.028541988057114775
2021-12-17,-0.010511385513143762,-0.03139700962535413,-0.06015270231819675,-0.01590729661827367,-0.016742670352744182,0.09693376772773166,-0.022800168370112006,-0.017806211119861803,-0.057562304402185904,-0.04612295983054826,-0.08796835858669705,0.0853737749169475,-0.025349981088654994,-0.04600393752331128,-0.028644514463955606
2021-12-20,-0.017923808808686187,-0.019173868882517153,-0.030681669100143277,-0.002357531512780009,-0.008384397167566449,0.11935360790791738,0.011292444092373177,0.0020656738926794205,-0.029591493019731296,-0.036270754102989966,-0.06957137374693412,0.09329709689820917,-0.02210753515098174,-0.02671951782468729,-0.012816413489303902
2021-12-21,-0.03579178162677987,-0.022330714439290578,-0.017294743273348845,-0.019575148537276377,0.006866120628396866,0.11625053408156416,0.024238241384484827,0.011334588065536999,-0.034329173195938534,-0.04319205540613147,-0.09142038398496277,0.0839681156635387,-0.04162409518896082,-0.06706562014601755,-0.03023329922783813
2021-12-22,-0.02885159638971313,-0.020218736482217226,-0.027325141123325597,-0.011062750561105839,0.0009332068501985424,0.1329811141650581,-0.012598860555419922,0.008726256174277802,-0.0795766319532969,-0.06885721493889274,-0.10025355399475333,0.046877450311575114,-0.05734157483538321,-0.04975659115039982,-0.006631198065292776
2021-12-23,-0.012122588568144466,-0.0041810354600015365,-0.0272225231269895,0.007532413666767268,-0.019795814273822987,0.17084814653889324,-0.03137364365807915,0.013402219769292567,-0.10078797551217877,-0.07689144466387965,-0.10019256284151784,0.051780846286703014,-0.023164376442310897,-0.05320504802304504,0.004022518778763862
2021-12-24,-0.015601353032308862,0.00037262278340655097,-0.02433104925928331,0.007245446626606256,0.008952193879352421,0.10780323339363385,-0.06478147532498402,-0.001577256801851723,-0.12315051215262418,-0.09461272673217408,-0.11277830064616168,0.07390407031008728,-0.05969317145839537,-0.03736711067184062,-0.002854541208506256
2021-12-28,-0.006352852564133343,-0.00047860767432272855,-0.025748369389169606,-0.0026649776909830614,-0.029470059907205637,0.0837341642336451,-0.08057916481891114,-0.014527468258814125,-0.10449456510571276,-0.0817231505324072,-0.10917367611935253,0.06461034438401875,-0.058551137824352284,0.022581845781068477,0.01869971587613556
2021-12-29,-0.006863502562658774,-0.002691543615301162,-0.04521877467837335,-0.02642897585569781,-0.03756080117028521,-0.00683343384125934,-0.15237597601638986,-0.0516205573548546,-0.13387453240273306,-0.1682134021613273,-0.13206080265079534,0.06709810684039372,-0.08744119476966289,0.02621814179225712,-0.006563409158856004
2021-12-30,-0.004524428674121728,-0.006751151953469037,-0.048793807896778785,-0.018175515717574864,-0.05189634672575122,0.015132977461187913,-0.10728922061398305,-0.0025030328575963434,-0.11727887533611114,-0.1262711377747473,-0.10382703256135994,0.02882585709329258,-0.06519930972643678,0.11209807863087254,0.02157036836917625
2022-01-04,0.003598818079609434,-0.008241464824942202,-0.04774415637843685,-0.01963295656445596,-0.0687959140914765,0.08285561206289604,-0.07985117824657828,-0.019396620808988407,-0.11138380619100419,-0.10766165442673842,-0.09503124957843523,0.009240342627619802,-0.006260562830588345,0.14088438793843594,0.06046613407220047
2022-01-05,0.005716837340355163,-0.009068678863900004,-0.009144166975029316,-0.02783064659214879,-0.07565439398469725,0.031827294418369845,-0.09165005042858354,-0.08988661877961868,-0.15096024748597647,-0.13259848595381218,-0.10215775025731083,-0.004915140345012947,-0.049717019997940815,0.11320625242432966,0.040659703988992324
2022-01-06,0.016346536131141925,0.0027183764163953295,-0.023817162547785237,-0.04695200536660221,-0.06772465654972565,-0.008303919851665231,-0.07868818320005966,-0.0752251946748902,-0.1280857453894012,-0.11605559070628768,-0.08201107344547243,-0.013954384904066863,-0.06562018588429058,0.06752778686785521,0.06602480760409979
2022-01-07,0.0060718342838764205,0.020135327943979098,-0.02116167042697492,-0.032041084372183504,-0.052101199767268236,0.004187415739156153,-0.09680994406357946,-0.08994038248236003,-0.09837066167051067,-0.07854153150227716,-0.05882151466333063,0.006747417567924047,-0.06627263723716115,0.07910361130202631,0.050874273763115374
2022-01-11,0.026027461260711898,-0.00427773007150839,-0.03210630661618746,-0.02050177033744266,-0.0861472438761815,-0.021850192784023448,-0.1113779747315311,-0.16131874708266514,-0.12330905550216764,-0.08927016986561398,-0.08139558987056972,0.017539036269276193,-0.11562193098735768,0.015230058650234746,0.052262004060436684
2022-01-12,0.02965473949560321,0.02386292694397718,-0.021053705583699206,-0.01519304911469005,-0.07945683940194515,0.026971710371967883,-0.12116049350539493,-0.12435922190131321,-0.10837719500360987,-0.07689886279548497,-0.08541741800284364,0.0070710382284728535,-0.05334766042945749,0.04373131161412952,0.08039701123262638
2022-01-13,0.0278557768263355,0.011192975736815158,-0.020107070943693406,0.010089755493608632,-0.09529568960433182,-0.001451866072998298,-0.07596860544488471,-0.1175265041189244,-0.10243047443956155,-0.10289167739083527,-0.09501469523073491,0.002820453197892925,-0.03830828169527206,0.07007690048449172,0.09393976492990841
2022-01-14,0.04952219671810226,0.019337761787465046,-0.032828177294483146,-0.01701039358631551,-0.08028258068179073,0.02418664545594562,-0.09253681438793304,-0.13843851122657358,-0.10857430345897001,-0.11294014319519363,-0.09218971672342946,-0.005082874513095692,-0.07339057736874233,0.06259749790843311,0.07583462475653835
2022-01-17,0.05296507884195817,0.03152137979474667,-0.031542837418154945,0.03753231015760777,-0.04220175238872781,0.03547424857085901,-0.049929492277052345,-0.0713078481863636,-0.10883217813800916,-0.11306845562046397,-0.10112391629462036,-0.021226219275801206,-0.06340254568948567,0.1313914954263731,0.08517717415427545
2022-01-19,0.050843666424645356,0.024609423557545473,-0.03209816861299036,0.05127666595824565,-0.035896739350543494,-0.007681835030438178,-0.12070842585915442,-0.11183248701928483,-0.10781394778673126,-0.10478290886490993,-0.08246673220862333,-0.02641642670947522,-0.10828384452511808,0.07719496598058959,0.08587965319164309
2022-01-20,0.04094608246809667,0.017440197702577875,-0.016467996993193373,0.03798669259761278,-0.04286456880649314,0.013949961704524227,-0.09448703636292932,-0.1324715261054621,-0.1167630013694112,-0.12497791516377754,-0.09089535394823156,-0.018779151428277824,-0.12957887114999678,0.01935322205595502,0.05310588522581339
2022-01-21,0.0413379723380502,0.012559235634597266,-0.00013092277079998493,0.062492969346622795,-0.020237535118305283,-0.052827238244864905,-0.13287735988936955,-0.16301267397368968,-0.08367438591545862,-0.0828533949028919,-0.04601103428304554,-0.01400911350681125,-0.09589274083847521,0.0814138837466219,0.03921586262614213
2022-01-24,0.06173493895385668,0.0043846053206602065,-0.019369757817813194,0.04858556549445975,-0.022296468692960758,-0.018319636585358845,-0.1348152996543277,-0.12936672292401097,-0.09365497261952682,-0.08097475460647419,-0.05237910579739258,-0.02212765545412737,-0.0810421131655048,0.022665121965912555,0.030267379192281285
2022-01-25,0.06777339019038886,0.007494477420838586,-0.007808835747618509,0.05827304630033481,-0.02754074321495964,-0.04774377351490833,-0.17197904377502482,-0.15704052076321096,-0.0873605039591252,-0.09644271954403194,-0.05321045187036266,-0.02685699218741,-0.1451405467243106,0.0902797381151656,0.07161198969453347
2022-01-26,0.058549558352132325,-0.010714600297769994,-0.008273832750758048,0.05195059730457163,-0.03652259973881039,-0.0688441473310476,-0.16844366125004107,-0.1489137160426145,-0.06049619419083152,-0.10412440294820569,-0.0584855407699284,-0.039746081679783024,-0.13365115691453272,0.016523308835117462,0.033653447628368194
2022-02-07,0.04102492627740423,-0.009485437341959169,-0.04116774791682584,0.020997779915476633,-0.03559426170684221,-0.11344492108822668,-0.16530935476703346,-0.17339447149683118,-0.03730246408907578,-0.0901932212276152,-0.038190907701903254,-0.06562984243202433,-0.20773027574173508,-0.012231858224642234,0.025701633527193513
2022-02-08,0.03038542169036068,-0.026734533255617532,-0.04915431899424699,0.009002395439265898,-0.04369136866210038,-0.09988997113946296,-0.10071738532177554,-0.14408872210234058,-0.013285982445913613,-0.08005411460667655,-0.02651206693873176,-0.07597146765894555,-0.25982979867478406,-0.027392064588691784,0.01972758115424561
2022-02-09,0.021477649161513623,-0.01377846547358369,-0.045804279274738735,0.00131090752240981,-0.0007780372519889389,-0.0396409678872891,-0.05708009749640297,-0.0899097077261306,-0.013146784422891078,-0.07560958867640599,-0.03192849412666887,-0.07931359424580578,-0.25875513760198,-0.014905001386225969,0.018419428750516886
2022-02-10,0.03742901278205618,-0.011294098284901799,-0.044999931098953866,0.004065692790705289,-0.030132463797044595,-0.03982583477778845,-0.07840218798676557,-0.10040368799465604,-0.010992038691103212,-0.08009985218081594,-0.024099262111889064,-0.04000121264317763,-0.2255025873540863,0.026906343111632036,0.03679116940314109
2022-02-14,0.034492602142246975,-0.02991679637268846,-0.02452966661828826,-0.010975417528324427,-0.037663744501618523,-0.036041871507887735,-0.10366616503939985,-0.09731394954417272,-0.018475512882731415,-0.06558723463011817,-0.01962604394913292,-0.03414502856880841,-0.26573395165269026,-0.053457993181480756,0.025584959373688987
2022-02-15,0.005795921151620698,-0.02757775003614088,-0.0029228875537002375,0.012361661102709753,-0.02164924180919031,-0.022499080735750354,-0.07860978168159183,-0.0787359312746927,0.016507080444908895,-0.04694556158172902,0.008911130797944034,-0.022783746425398765,-0.2745511762537781,-0.08195450397892629,0.00832718103305563
2022-02-16,0.018429741182565407,-0.05647025360798286,-0.035852785543412424,-0.006632521970560468,-0.03432422487612308,0.03885313362221632,-0.05181158676733233,-0.06275000637880523,0.014116006221722044,-0.052624965543851765,-0.0016201131787194623,-0.008195949024194071,-0.2555293905569653,0.05082242010393462,0.010673280261059126
2022-02-17,0.016958539782233772,-0.028357907156669193,-0.013371598105391708,0.004465862146143862,-0.034320248797608754,0.07384736863703134,-0.03916488531043005,-0.07710128580740938,-8.603208519231131e-05,-0.05568993360525476,-0.01740193689477154,-0.008240501964635355,-0.2265673612046612,0.10401161332095676,-0.01651070705362645
2022-02-18,0.011264948845838785,-0.01861496776901478,-0.015127240647017093,-0.01226213449113861,-0.02084006542291622,0.11243110636151943,-0.0007645722092586293,0.0006252618702176083,-0.008321687842462677,-0.0549773574820307,-0.01011642364428389,-0.04452132939423495,-0.23614375921291741,0.05784370900519292,-0.0417477723594194
2022-02-21,-0.0057108498626535775,-0.01048197130259515,-0.018096846619123252,-0.01464068912868216,0.0032831450854824973,0.1017150113687707,0.012487091850758247,0.028973353594639262,0.023013148127834393,-0.03467638629232117,0.022002376266787582,-0.052724420001739575,-0.25657197915971364,0.030892506449275214,-0.12571430745275242
2022-02-24,-0.022988274780776946,-0.0073429238291286,-0.016005945602159233,0.005341306193484996,0.01167246605436656,0.10734713063072698,0.0183429973912006,0.04756518714486335,0.015324997057967193,-0.035158474539321194,0.01975447197358804,-0.060507720212518656,-0.2891160574444374,-0.005618401889784186,-0.10857884312229155
2022-02-25,-0.024429576872820408,0.007578333961835437,-0.003929885184531606,-0.008481743778816442,0.04558897694192893,0.14247618713435983,0.012312402750773499,0.11849244499161693,0.030210748875171056,-0.01602949611469462,0.03045670848641735,-0.04210152589698321,-0.23080612942146345,0.059643862199445785,-0.06014287059452089
2022-03-02,-0.046023725961909345,-0.0021485902923555344,0.009373922271034452,0.009063943002298791,0.0416179122425156,0.14733250468078174,0.04036785630708728,0.1069428521571113,0.02139578869872283,-0.018515496942853038,0.02522878666849937,-0.037264624757964354,-0.22669878277418515,0.017423025011122806,-0.06441740061454415
2022-03-03,-0.05771616565845045,-0.012978528022505653,0.01654397896093776,-0.031430065801742624,0.03331278938845328,0.12728961006367534,-0.007632256421217676,0.04816081963342134,0.006269349974978522,-0.031759763029457266,0.007128133637741896,-0.020369425600681834,-0.2182187235476788,0.018408486294178406,-0.03242098438645524
2022-03-04,-0.054418995007095794,-0.0012117662596410894,0.02543198642536823,-0.036323452628445496,0.020919149183585894,0.15576787453328644,0.0662668011482479,0.07420415239427003,0.023004517240919453,-0.008175108271909926,0.017896483667826146,-0.00840176005958998,-0.18670809189158383,0.07669095360749395,-0.031987709884357285
2022-03-07,-0.050822779057778544,-0.018605266069894877,0.02283617246258246,-0.039657187394172067,0.017058704516953127,0.05892282197585752,-0.016579789658159205,0.006661284952764968,0.02531769052534627,0.025550094286276415,0.037338147003386446,-0.018733126488119062,-0.2054345801974058,0.09970519024072644,0.02341899200916775
2022-03-08,-0.05504529164078903,0.007683687170900011,0.019002060665392922,-0.023600827834559746,-0.008763200719248687,0.1340215019146439,0.01724088050321826,0.010115416750964501,0.006785587017557382,0.0162163388678509,0.008829478155537807,-0.012369466194957907,-0.18106627802741,0.0607385561392933,0.04830714133311548
2022-03-10,-0.05994842285450419,0.011576114519940284,0.014233249298612138,-0.023186915101800765,0.006220713623632912,0.14519564868832402,0.011197946661330671,0.021251640966205132,-0.004737824663793355,0.017372625800423425,0.01244684604238433,-0.024993002905034867,-0.12337898105595513,0.10768515958592084,0.0317812117028321
2022-03-11,-0.06848028704875611,0.020039933635087992,0.010925293891242832,-0.02820070959132595,0.005972248988598106,0.14758946195169398,0.0245916659109211,0.03392247060983766,-0.0007646600408279802,0.04977474757783151,0.047590630087479546,-0.009493359189778172,-0.139236206633601,0.06682893053751146,0.006704729433824219
2022-03-14,-0.06729253131088822,0.04551561040549612,0.02386816301632963,0.00617869733647089,0.007635135587008901,0.10306378765104052,0.02550344912329472,-0.011259982136256674,-0.044539781056835315,0.040762630192978766,0.03615612139009794,-0.008052500855309369,-0.15788153835429627,0.08728898344380448,0.005607903917041468
2022-03-15,-0.05808551478648119,0.03499304251530472,0.06050409521073574,0.03316040113583321,0.016502634333804,0.08668706433706863,-0.01090334977488372,-0.07274450948970002,-0.08919193272536108,0.008848571054795196,-0.004624025141935939,0.037966530292201844,-0.060953782951928465,0.1349352884453656,0.004341102251533668
2022-03-16,-0.03923773239276648,0.04687465610706848,0.05179653502077908,0.04295045391578184,0.008273651770248802,0.054012823008142474,-0.06174053949535363,-0.10338701038641496,-0.06798882888304036,0.03262829281637358,0.02640131411635549,0.04363386816235157,0.037646150812611134,0.1656066614200584,0.012820524701814828
2022-03-17,-0.02431255164046836,0.04421974018041763,0.04090528477100949,0.026266092016178966,-0.015676094440736144,0.019158584716477356,-0.05760276224267902,-0.11137691720111331,-0.06168077084595991,0.026270326176401126,0.005067013789272989,0.024378109290168398,0.0515538905987758,0.15605779145710313,0.020386733851705696
2022-03-18,-0.04125902910515547,0.04897150127887173,0.060849572523817785,0.02345496137316655,0.008996309784417789,0.02014956534249046,-0.047230543117697366,-0.07791800751777789,-0.04795203263043657,0.05205059111132393,0.015885244701972945,0.006018237307808982,0.05992317859561219,0.13360777225958442,0.01871318899163915
2022-03-22,-0.04340793563447792,0.05653755511455888,0.048931044105879506,0.0348166935303067,0.016556981193713904,0.04961101223271214,-0.025736708561080124,-0.05989357461785383,-0.05832335314616777,0.03033358470974079,0.008497605497679084,0.010656015182928885,0.09468839748704944,0.16689090979442267,0.02572490518349918
2022-03-23,-0.037453384031380904,0.05378181593440079,0.02630783712677462,0.016780002401474203,0.021970522640188395,0.04432953858084088,-0.002222607397109444,-0.04163624935601251,-0.08336946503199816,0.011926870259366118,-0.023595911918807277,0.0012174017924432012,0.11768598281060377,0.14229143131600308,0.035377545089530005
2022-03-24,-0.03880707274562756,0.04162082808251516,0.029000782844438466,0.0364447524803066,0.03347127148413914,0.011262297495508777,-0.047178555260748434,-0.021138850955078503,-0.08033714654573565,0.016024276450124275,-0.02437499824143874,-0.006294320555349647,0.1301641604195295,0.00840180211806213,0.03226344606956355
2022-03-25,-0.02220037442321149,0.02560236171920255,0.01781225793432717,0.025957307220229375,0.02886438946001385,0.04123402200839321,-0.018703801565888578,0.0009715306057910267,-0.0719192754829141,0.02155818605379678,-0.024210392832158867,-0.005681803804553437,0.15355698715282318,0.016342861096985017,0.10698965059757537
2022-03-28,-0.02647597059991122,0.022920092677467974,0.02673634394239402,0.030595030182186345,0.022698926009084075,-0.0038496307721633816,-0.04611211519194258,-0.018181578078827032,-0.061462975019859756,0.03199525523864899,-0.016830760027124914,0.009195038039870235,0.1511644176382662,0.061740825280461875,0.13176218108698898
2022-03-29,-0.012300432506857167,0.011120978796685388,0.03281305893324318,0.024802182546173224,0.017443326086696187,0.025061981121997867,-0.021431196258855145,-0.0515345014290014,-0.09021942178376396,-0.007195090003209947,-0.06726865361631873,0.014113099634006698,0.2150083536976352,0.07499536984096822,0.17799037471046977
2022-03-30,0.0036308493135341624,0.006793631350106244,0.018469857769427694,0.012407403473116307,0.018821426446582357,-0.003754748781956141,0.00281329472358105,-0.05824421787426992,-0.0885746845985389,-0.01673822831901617,-0.06424862497862438,0.0166496354891488,0.18615333027982278,0.09555620911648821,0.15639984637069887
2022-03-31,0.00454620135583475,0.007126253125996185,0.0051930575139221,-0.0013872149533390443,-0.003308579000560863,-0.04008958025177756,-0.038932275824894225,-0.13851469185986076,-0.12199884768497737,-0.052556300108889675,-0.08423826035795434,0.012698030857949405,0.10843462766301187,-0.018249644030680023,0.10119179226700065
2022-04-01,-0.001835438730204697,0.014122415886718975,0.0052680722407485725,-0.00882533435589089,-0.011208841284703952,-0.07439450969703487,-0.0495528646582486,-0.08712851715114012,-0.11130719925871446,-0.04306006177700605,-0.06885597680653444,0.010403480855221359,0.11621322243543902,-0.002703425302175655,0.0849047953073076
2022-04-06,-0.012752600532280167,-0.0005875360211748948,-0.001747920007040521,-0.03947820776431088,-0.030400400876811173,-0.10353345358111499,-0.035140812108757746,-0.04023106314880942,-0.10327969963015349,-0.049729585917187125,-0.05825764296852598,-0.00676360118801253,0.06224529565976694,-0.08863924926850941,0.02966119412032131
2022-04-07,-0.013311798109055556,0.0009315217754942706,-0.0015036064900678103,-0.040950514827774176,-0.02928532924295002,-0.10603637652212339,-0.06225700004231749,-0.09672163206110129,-0.11644789675272704,-0.07861532126840065,-0.07914340575240963,-0.005364934300514518,0.07108571836087674,-0.09687141229059579,0.04547356599595337
2022-04-08,-0.017195066806476783,0.01391371155739457,-0.017784354208749437,-0.01887465939132979,-0.02363290117983735,-0.028090183704006955,-0.021305538992717588,-0.038429648893411716,-0.09981064835709508,-0.09886471661810592,-0.09876476160617875,-0.007247209761272438,0.06509186551986093,-0.1041073271818734,0.004875427743438743
2022-04-11,-0.017398487104576865,-0.0038401316764841154,-0.00993591723220863,-0.035709711486178686,-0.018918696939512758,-0.08650305639199629,-0.07945892495432993,-0.03605705147858529,-0.12986893547564549,-0.13661878117192994,-0.1270240599995247,-0.004208156740359931,0.02611877164152293,-0.0703295069481274,-0.005428270183950368
2022-04-12,-0.024459690582417565,-0.012723322836085793,-0.004525792862153516,-0.017394820683274193,-0.05754533098859438,-0.11171289153079123,-0.07838999221270315,-0.04957334378461875,-0.07454623543173122,-0.10033420168679974,-0.09112893406178824,0.010084559857509973,-0.028886376722970564,-0.09606238985448928,0.00985818322956672
2022-04-13,-0.003317841473381433,-0.015006147500350286,-0.024686863405999904,-0.021180794555858057,-0.06471410830056162,-0.10950793821785454,-0.06089395700383382,-0.04883966956095154,-0.12117936840127563,-0.15920939644705256,-0.15850586804970235,0.00013873420123458602,0.05966537762043875,-0.11731370239315855,0.001095936359617855
2022-04-14,0.0050567125210044805,-0.022649730990788097,-0.030788467846013495,-0.04393981078896428,-0.04741375663491548,-0.05614571848939154,-0.04739324477684803,-0.006167751926319576,-0.06855621291558245,-0.12343558550254818,-0.13494152362203116,-0.017192323744470606,0.07573760095785179,-0.08077550085277535,0.03309541107251679
2022-04-15,0.004840528253414161,-0.013609770452567116,-0.023174983721143516,-0.03941815594993639,-0.052580018134961104,-0.08704544520475321,-0.05410151600088475,0.0312754114961461,-0.007470192475021675,-0.0988989560231528,-0.09644949247384549,-0.03622782528762124,0.03463177387838176,-0.10542401032099499,0.030264047441247888
2022-04-19,0.0022990881277777653,-0.02533416985455844,-0.0046183796692309265,-0.03671179696935842,-0.03702278410352705,-0.04930959226460352,-0.042961332555791265,0.047828829758534086,-0.0602997481186639,-0.13330610843046775,-0.14080956068188655,-0.034823296613696736,0.0419651005750277,-0.1312470021109217,0.03738306884583914
2022-04-20,-0.010598322990827025,-0.030183687994838948,-0.006156275752113111,-0.025771495333398703,-0.03691338308848924,-0.04414257335566496,-0.06377885683151752,0.011196164102324602,-0.08351099799357409,-0.15290179368610868,-0.13594163180162322,-0.012935652561344324,-0.0026128872147022364,-0.11696644629482017,0.045256509266887346
2022-04-21,-0.015992760659884864,-0.03508270903272659,-0.019836472683502637,-0.024194788398641753,-0.03720269518146835,-0.015477773587875276,-0.03483843318499846,0.02798970397925682,-0.10738878814373753,-0.19156743575514534,-0.17158786233556278,-0.011050228559693426,-0.009271684008977599,-0.1405057088293177,0.03982392255036077
2022-04-22,-0.01734085392088111,-0.02835110928535084,-0.009751466360322286,-0.024141552481313028,-0.03454805526225252,-0.08221366911055317,-0.09436848609280635,-0.04207385862717339,-0.11644604679135506,-0.2182525685741893,-0.17779863989884437,-0.021163148411585453,-0.023112368415483836,-0.12209890090213035,0.03431531205690469
2022-04-25,-0.015430520183664448,-0.0505913788917452,0.008568815043423189,-0.010115631889659471,-0.05544655122472081,-0.1170243834125777,-0.1750428023108498,-0.0720074167500484,-0.17288253202610449,-0.26819526921169257,-0.2345149192374888,-0.000751506520646289,-0.07706215003530376,-0.1175994717350348,0.026771136012228025
2022-04-26,-0.02221397147475454,-0.04488145217799827,0.04574896783800378,-0.023976124257997028,-0.0806622031312682,-0.13064351059010126,-0.16779175025158155,-0.1425687106118173,-0.20518188658885406,-0.28708092773613325,-0.27778449188450893,0.0029462634653566883,-0.08280275582842564,-0.08545856186701548,0.03710525360396283
2022-04-27,-0.05182978817288526,-0.054896378944585045,0.07679640750417305,0.0011955800182446574,-0.0797798062311838,-0.06035294744045083,-0.16044708551940368,-0.1339829315521731,-0.1302994181542172,-0.21938963671628864,-0.1925577685739015,0.005641228239462656,-0.06923868787228804,-0.1399118054989404,-0.04378857979266809
2022-04-28,-0.03468901368296677,-0.04830328036369003,0.037459968010965045,0.004924568557839848,-0.06375947357001788,-0.10797246864054721,-0.19768056607239926,-0.1827809410603327,-0.1575902638281126,-0.26872449030156653,-0.20466517280297136,-0.012016897004599458,-0.14101478527113032,-0.18663225479748533,-0.0704707493465909
2022-05-06,-0.05035485560440488,-0.05703950797572804,0.04906430709145823,0.04177506741663972,-0.04170451801242464,-0.14827165777695517,-0.24022337513338654,-0.18548612888398808,-0.1533195152413448,-0.2641587944545406,-0.2058703538497878,-0.02096955328896488,-0.17509529914755334,-0.17832645473658115,-0.07995280089202075
2022-05-10,-0.06263214222674154,-0.042854505083075645,0.062334341033401575,0.06107664045772346,-0.04591268409531091,-0.1307338029022117,-0.23594487204833525,-0.16589657713889838,-0.1367128908614157,-0.23867113082171842,-0.19157771223155096,-0.023865644753463422,-0.17107014038252785,-0.2294873720316226,-0.11229456507778807
2022-05-11,-0.05104427070756361,-0.024087925006219202,0.06307374145851591,0.05148381000128674,-0.05525303354593075,-0.15294748532599822,-0.24334530858080905,-0.1707920457861294,-0.096537892599585,-0.1756582792114708,-0.15168884637587599,-0.018764013566507698,-0.1392073729754625,-0.14886373485247986,-0.07408583962130882
2022-05-12,-0.04794899442877491,-0.03712174664756296,0.0807877092238577,0.07231563467044247,-0.047337531898215546,-0.12646315731096536,-0.252267138821077,-0.21440122749690482,-0.062414915677503124,-0.14936013545418902,-0.12727245315547542,-0.0030098362399947065,-0.14972830411622803,-0.12097891820087195,-0.04343052608148407
2022-05-13,-0.03687923469998686,-0.02823502216566337,0.06429640146028986,0.09448846070712186,-0.02313788596793659,-0.060491876785444654,-0.20901391979971873,-0.1957343524987648,-0.07593456316125125,-0.1513055473251127,-0.1407177512121962,0.011917845132350766,-0.07440339461414414,-0.07291724526082279,-0.040802659001101804
2022-05-16,-0.022577185329431912,-0.026334562435297137,0.05287853099730902,0.09091130880916992,-0.024910705251574516,-0.07165598061247136,-0.21198246928672426,-0.17450171129759662,-0.08597653713418085,-0.14669941503387696,-0.14442331323297308,-0.007905085196845199,-0.04712629539159491,-0.022293906037716332,-0.035020392893243435
2022-05-17,-0.008851509904427873,-0.009796305410433359,0.06418553753782566,0.08758007987302915,-0.021088658809954308,-0.06963880453249993,-0.17761263252445658,-0.14925595185162632,-0.07781021321947779,-0.1286050531117897,-0.12660009648679826,0.01090129907821294,-0.03418474080339709,-0.03323024118611467,-0.05099677631947358
2022-05-18,-0.00651176386290396,-0.016346917591509746,0.049233335781132564,0.07216477346827885,-0.030179368262899242,-0.005925356771854129,-0.10012707588462033,-0.12142219708066393,-0.06203702285745882,-0.109132465741138,-0.10034579594048121,-0.011845491577424247,-0.02628773287954908,0.008404056856761044,-0.03803920153726764
2022-05-19,-0.021170615475753496,-0.0017017447325923252,0.07478087503569161,0.09680879022472566,0.002289665494788151,-0.015043353367172885,-0.10001326438071989,-0.13259682772996562,-0.06500622969198722,-0.10820116004462466,-0.09773428295923747,0.006386759487701593,0.011127604479032882,-0.006817689232589297,-0.06195547726211309
2022-05-20,-0.02390148972118873,0.0017618353324782565,0.07543752629866349,0.08478950118760623,0.0173446098116809,-0.02078984871632439,-0.13055498210145022,-0.1565489829495914,-0.022513108877955212,-0.06518984219811463,-0.05609224048332018,-0.0009094930369358406,-0.020442309566456568,-0.00844482111781894,-0.05813186924820474
2022-05-23,-0.03163975485226839,-0.006224062268045671,0.07563781469789305,0.07977669048302716,-0.015701975266377566,-0.03397481249725287,-0.14666886119377487,-0.15910266600217104,-0.05089436214954579,-0.07710079534235148,-0.06962117256527844,0.01128248795094322,-0.04578421503544089,-0.019862851779918395,-0.08160345852235329
2022-05-24,-0.02962060082466854,-0.0013835672329529092,0.0768145199500441,0.0943851365796535,-0.0034687741506654324,-0.03404135853716206,-0.1365051772427559,-0.18159704821705214,-0.09925741945315636,-0.10583008907769376,-0.11308014269190758,0.0017746541334214688,-0.04744762878797673,-0.010324327346616813,-0.046413665147266525
2022-05-25,-0.03224099389531358,0.009824847106423895,0.060871249955168155,0.08023794198947717,-0.01633229088675231,-0.013232562104010692,-0.15616777195548426,-0.18432095319106362,-0.08368778734206017,-0.09973198794871319,-0.10084000929946668,-0.011863952290109489,-0.10255173890343841,-0.04205869272457545,-0.07849712158495403
2022-05-26,-0.04278152850164696,0.02027803357604857,0.09086655471420338,0.08649640015307383,-0.02263245932226382,-0.095338626148324,-0.1942827925633015,-0.23763483383350753,-0.05859358498545508,-0.04824628829901456,-0.06337644990964642,-0.003368218729086464,-0.09845980516857264,-0.04786093981509962,-0.07560268906468998
2022-05-27,-0.02299018512301329,0.021634490149777807,0.07119337979960194,0.08296368689533601,-0.024408171066855888,-0.11501180106292552,-0.1998071767158105,-0.2551777397469057,-0.06752395942053824,-0.047991098908595875,-0.0657013724740868,-0.018419158371244915,-0.11841783649160459,-0.03098085438047446,-0.06914336238316704
